title,overview,release_date,runtime,genres,poster,vote_average,popularity,category
레드카펫,"섹드립의 황제 조감독 진환, 할리우드를 능가하는 19금 CG계의 감성변태 준수, 입사하자마자 감춰왔던 음란마귀의 본색을 드러낸 엘리트 출신 막내 대윤, 그리고 이들을 이끄는 19금계의 순정마초 감독 정우. 백전 백승 무적의 시스템으로 19금계의 흥행 불패 신화를 새로 쓰고 있는 영화 제작사 ‘꼴’사단에게 떨어진 미션! “TOP 여배우를 캐스팅하라!”  자타공인(?) 흥행여신 정은수를 전격 캐스팅한 어벤져스 군단은 은수와 함께 NEW 프로젝트를 시작한다. 하지만, 경력 10년 차 베테랑으로 여자에 대해서라면 더 이상 궁금할 것도 없었던 정우의 호기심을 제대로 자극한 은수 덕분에 시작부터 이들 사이엔 므흣야릇(?)한 썸의 분위기가 감지 되는데…",2014-10-23,117,"로맨스, 코미디",https://image.tmdb.org/t/p/w500/vX57D3zcZQPUuuVjkli3GU0BX5O.jpg,5.9,1.5093,MOVIE
레슬러,"과거 레슬링 국가대표였지만  특기는 살림, 취미는 아들 자랑, 남은 것은 주부 습진뿐인 프로 살림러 ‘귀보’(유해진). 그의 유일한 꿈은 촉망받는 레슬러 아들 ‘성웅’(김민재)이 금메달리스트가 되는 것이다. 오늘도 자신은 찬밥을 먹으며 아들에게는 따뜻한 아침밥을 챙겨주고  레슬링 체육관에서 아줌마들에게 신나게 에어로빅을 가르치던 ‘귀보’는  국가대표 선발전을 앞두고 훈련에 나가지 않겠다는 ‘성웅’의 청천벽력 같은 이야길 듣게 된다. 갑작스런 아들의 반항에 당황한 귀보. 설상가상으로 ‘엄마’(나문희)의 잔소리는 더욱 거세지고,  윗집 이웃이자 성웅의 소꿉친구 ‘가영’(이성경)은 귀보에게 엉뚱한 고백을 쏟아낸다. 거기에 소개팅으로 만난 의사 ‘도나’(황우슬혜)의 막무가내 대시까지. 평화롭던 일상이 순식간에 뒤집힌 귀보씨는 혼란에 빠지기 시작하는데...",2018-05-09,110,"코미디, 로맨스",https://image.tmdb.org/t/p/w500/rMKJxoQ2HyrKNxTq7qy4R7fqEXQ.jpg,6.7,1.3987,MOVIE
령,"첫 번째 기억 : 친구  어느 날 눈 떠보니 나는 사회학과 2학년 민지원으로 살고 있었다.  기억은 없지만, 행복해지고 싶었다.  그래서 민지원이라는 이름으로 살기로 했고, 그게 내가 할 수 있는 최선이었다.  그러나 어느 날, 유정이라는 친구가 찾아오면서 모든 것이 엉망이 되어버렸다.  나는 지금 혼란스럽다.  두 번째 기억 : 악몽  매일 밤 이상한 꿈을 꾼다. 낯선 공간, 낯선 사람들.  꿈 속의 나 역시 아무런 기억이 없다.  하지만 느낄 수 있다. 이건 악몽이다!  그 사람들은 누구고, 그 곳은 어딜까.  도대체 그들은 왜 나를 괴롭히는 걸까?  세 번째 기억 : 물  귀신이 보인다.  다른 사람 눈에는 보이지 않고 내 눈에만 보이는 그것. 그것은 귀신이라고 밖에 설명할 수 없다.  물에 흠뻑 젖은 여인이 나를 따라다니는 것만 같아 두렵다.  그녀는 지금도 어디선가 나를 보고 있는 건 아닐까?  그렇다면 왜 하필 나일까?  네 번째 기억 : 죽음  은서, 유정, 미경... 친구들이 모두 죽었다.  죽은 친구들 주변에는 정체불명의 물이 있었다. 경찰도 그녀들의 사인을 알 수 없다고 했다.  왜 실내에서 끔찍한 익사체의 모습으로 죽은 걸까?  다음은 내 차례가 아닐까? 참을 수 없이 무섭다.  머리 속이 너무나 복잡하다.  나는 이제 어떻게 해야 하는 걸까?  술래를 모른 채 숨바꼭질을 하고 있는 것만 같다.",2004-06-18,98,"스릴러, 공포",https://image.tmdb.org/t/p/w500/v910KprpT03amt5CZvhbNP9a3ao.jpg,6.007,1.1766,MOVIE
로맨틱 헤븐,"사랑하는 아내를 먼저 떠나 보낸 민규아내가 세상을 떠났다. 그리고, 아내가 마지막까지 꼭 안고 있던 빨간 가방도 사라졌다. 아내를 추억할 수 있는 일기, 수첩, 사진들도 함께 웃음마저도 잃어버렸다. 아내의 어떤 것도 남아 있지 않은 지금 이순간, 허전하기만 하다. 아직도 어딘가에 있을 것만 같은 그녀. 우선은 모든 추억이 담긴 그 빨간 가방을 찾아야만 한다. 암 투병 중인 엄마의 마지막 희망을 찾아나서는 미미이 세상 단 하나뿐인 엄마는 시한부 판정을 받고 골수기증을 기다리고 있다. 그러던 어느 날, 0.001%의 확률로 골수가 일치하는 사람을 찾는다. 그는 바로 애인을 죽이고 수배 중인 살인용의자. 하지만, 마지막 희망을 버리지 않고 경찰서 출퇴근과 잠복근무도 마다하지 않은 채 그 사람을 찾아 나선다. 평생 가슴에 묻어둔 할아버지의 첫사랑을 만나는 지욱항상 퍼지는 택시가 항상 불만이다. 모든 것을 잊어버려 할머니마저도 기억 못하는 할아버지도 불만이다. 하지만, 첫사랑 소녀의 이름만큼은 잊지 못하는 할아버지의 믿지 못할 이야기에 안타까운 마음만은 가득하다. 어느 날, 상상도 못한 곳에서 할아버지의 첫사랑을 만나게 되고, 둘의 마지막 만남을 꼭 이뤄주고 싶다.",2011-03-24,117,"로맨스, 드라마",https://image.tmdb.org/t/p/w500/nAMSC1Sosthww2PbGSsM0fE6uSq.jpg,6,1.1664,MOVIE
"로봇, 소리","10년전 실종된 딸, 포기하려는 순간 녀석이 나타났다!  2003년 대구, 해관(이성민)의 하나뿐인 딸 유주가 실종되는 사건이 벌어진다. 아무런 증거도 단서도 없이 사라진 딸의 흔적을 찾기 위해 해관은 10년 동안 전국을 찾아 헤맨다. 모두가 이제 그만 포기하라며 해관을 말리던 그때, 세상의 모든 소리를 기억하는 로봇 ‘소리’를 만난다.  “미친 소리 같겠지만,  이 녀석이 내 딸을 찾아줄 것 같습니다.”  해관은 목소리를 통해 대상의 위치를 추적할 수 있는 로봇의 특별한 능력을 감지하고 딸 유주를 찾기 위해 동행에 나선다. 사라진 딸을 찾을 수 있다는 마지막 희망을 안고 ‘소리’가 기억해내는 유주의 흔적에 한 걸음씩 가까워지는 둘. 한편, 사라진 로봇을 찾기 위해 해관과 ‘소리’를 향한 무리들의 감시망 역시 빠르게 조여오기 시작하는데… 과연 그들은 사라진 딸 유주를 찾을 수 있을까?",2016-01-27,117,"드라마, SF",https://image.tmdb.org/t/p/w500/2sAcfaBKW1ETstuLXXNkA9DAURI.jpg,6.7,1.2326,MOVIE
롱 리브 더 킹: 목포 영웅,"거대 조직의 보스로 거침 없이 살고 있는 장세출은 철거 용역으로 나간 재건설 반대 시위 현장에서 만난 강단 있는 변호사 강소현의 일침으로 그녀가 원하는 ‘좋은 사람’이 되기로 마음 먹는다. 모든 것을 내려놓고 새사람이 되기 위해 노력하던 장세출은 우연히 버스 추락 사고에서 온 몸으로 시민을 구하며 일약 목포 영웅으로 떠오르게 되고, 예기치 못한 사건으로 국회의원에 출마하게 된다. 발로 뛰며 점점 시민의 마음을 움직인 장세출의 입지가 높아지자, 목포에서 3선을 노리던 반대파 후보 최만수는 장세출을 눈엣가시로 여기고 그를 저지하기 위해 장세출의 라이벌 조직 보스 조광춘과 손을 잡고 음모를 계획하는데….",2019-06-19,118,"액션, 범죄, 코미디",https://image.tmdb.org/t/p/w500/afXCxF8OtebmfLB1NJIUWPM0ZxZ.jpg,6.5,1.737,MOVIE
롱디,"인디 밴드 연신굽신의 열렬한 팬에서 밴드의 보컬 태인과 연인으로 발전해 5년째 연애를 이어가는 도하와 연신굽신의 리더로 밴드를 지키며 뜨거운 이십 대를 지나왔지만 서른을 앞둔 지금, 꿈과 현실 사이 선택의 기로에 선 태인이 장거리 연애를 시작하게 되면서 새로운 국면에 접어드는 이야기.",2023-05-10,101,"로맨스, 코미디",https://image.tmdb.org/t/p/w500/fEos8O4ilPmeesnlgg7njW3roFl.jpg,6,0.8892,MOVIE
루시드 드림,"대기업 비리 전문 기자 대호는 3년 전 계획적으로 납치된 아들을 찾기 위해 '루시드 드림’을 이용,  과거의 기억으로 가 범인의 단서를 추적한다.  오른팔에 문신을 한 남자, 사진을 찍던 수상한 남자, 꿈마다 등장하는 의문의 인물까지!  베테랑 형사 방섭과 친구인 정신과 의사 소현의 도움으로  마침내 대호는 모든 단서가 지목하는 한 남자를 마주하게 되는데...",2017-02-22,101,"SF, 스릴러",https://image.tmdb.org/t/p/w500/aIEHU271nOo4WOpZ3vr1hGQOqpK.jpg,6.426,2.9915,MOVIE
리멤버,"뇌종양 말기, 80대 알츠하이머 환자인 한필주. 일제강점기 때 친일파들에게 가족을 모두 잃었다. 아내가 세상을 떠나자 필주는 60여 년을 계획해 온 복수를 감행하려고 한다. 그는 알바 중인 패밀리 레스토랑에서 절친이 된 20대 알바생 인규에게 일주일만 운전을 도와 달라 부탁한다. 이유도 모른 채 필주를 따라나선 인규는 첫 복수 현장의 CCTV에 노출되어 유력 용의자로 지목된다. 경찰은 수사망을 좁혀오고 사라져가는 기억과 싸우며 필주는 복수를 이어가는데…",2022-10-26,128,"스릴러, 액션, 드라마",https://image.tmdb.org/t/p/w500/mlO4jiKUm77l6l7XSGwjj0IzgL2.jpg,7.56,2.6955,MOVIE
리얼,"카지노 ‘시에스타’ 오픈을 앞둔 조직의 보스 장태영(김수현) 앞에  암흑가 대부 조원근(성동일)이 카지노의 소유권을 주장하며 나타난다.  조원근의 개입으로 카지노를 빼앗길 위기에 처한 장태영은  자금 문제를 해결하기 위해 투자자를 찾아 나선다.  어느 날, 이름뿐만 아니라 생김새마저 똑같은 의문의 투자자(김수현)가 나타나  자금은 물론 조원근까지 해결해주겠다는 제안을 한다.  의문의 투자자의 등장으로 조원근과 카지노를 차지하기 위한 전쟁이 시작되고  이들을 둘러 싼 거대한 비밀과 음모의 정체가 서서히 드러난다.  오직 진짜만이 모든 것을 갖는다!",2017-06-28,137,"액션, 범죄, 스릴러",https://image.tmdb.org/t/p/w500/9olCCHvaM8Oij0BxoOo00jcKmW.jpg,5.23,2.6475,MOVIE
리틀 포레스트,"서울에서 임용고시를 준비하던 혜원은 어느 겨울, 문득 짐을 챙겨 고향 미성리로 향한다. 집에 도착한 그녀가 가장 먼저 한 일은 꽝꽝 언 땅에 묻힌 배추를 꺼내 얼큰한 배춧국을 끓여먹는 것. 그날부터 혜원의 자급자족 농촌 라이프가 시작된다. 잠깐 쉬다가 금방 올라갈 거라고 믿었지만, 계절은 겨울로 시작해 봄, 여름, 가을을 거쳐 다시 겨울로 순환한다. 평생 마을을 떠나본 적 없는 그녀의 친구 은숙, 대기업에 다니다 귀촌해 농사꾼이 된 또 다른 친구 재하가 혜원과 함께다. 혜원은 친구들과 시간을 보내거나 직접 가꾼 작물로 요리를 해먹으며 지친 몸과 마음을 치유한다.",2018-02-28,103,드라마,https://image.tmdb.org/t/p/w500/adoiOpcuBUKeEqfzLqY47VBZN86.jpg,7.629,3.254,MOVIE
마녀,"10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 자윤. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로  씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다. 자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 귀공자, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 닥터 백과 미스터 최까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...",2018-06-27,125,"액션, 드라마, SF",https://image.tmdb.org/t/p/w500/abWjmAyjSWqNo6C5ty3UZTZIYDz.jpg,7.917,9.321,MOVIE
마녀 2,"자윤이 사라진 뒤, 정체불명의 집단의 무차별 습격으로 마녀 프로젝트가 진행되고 있는 아크가 초토화된다. 그곳에서 홀로 살아남은 소녀는 생애 처음 세상 밖으로 발을 내딛고 우연히 만난 경희의 도움으로 농장에서 지내며 따뜻한 일상에 적응해간다. 한편, 소녀가 망실되자 행방을 쫓는 책임자 장과 마녀 프로젝트의 창시자 백총괄의 지령을 받고 제거에 나선 본사 요원 조현, 경희의 농장 소유권을 노리는 조직의 보스 용두와 상해에서 온 의문의 4인방까지 각기 다른 목적을 지닌 세력이 하나 둘 모여들기 시작하면서 소녀 안에 숨겨진 본성이 깨어나는데…",2022-06-15,137,"액션, 미스터리, 스릴러, SF",https://image.tmdb.org/t/p/w500/cah6iIYQBctvCmBjsKGb1NCiygr.jpg,7.438,9.6509,MOVIE
마녀의 관,chapter 1> 고골 원작의  VIY 를 영화화해야하는 젊은 영화감독 P는 오디션을 통해 뽑은 신인여배우가 어쩐지 불길하다. P는 그녀의 지나칠 정도로 완벽한 재능을 알 수 없는 이유로 자신에 대한 적개심이라고 해석하게 되는데...  chapter 2> 19세기 키예프의 신학생 호마는 들판에서 마녀를 만나 때려죽인다. 기구한 사연으로 영주의 딸 시신 옆에서 사흘 동안 기도문 낭독을 하게 된 호마. 호마는 이 젊은 아가씨의 시신이 마녀인 것을 알지만 기도문 낭독을 거부할 수 없다.  chapter 3> 오브리 밴드 뮤지션인 시각장애인 앙리박은 요즘 매우 행복하다. 젊은 연극인들을 소개받아서 밴드 일이 끝난 후 극단 음악 감독으로 활동하기 때문이다. 자신의 음악을 완벽하게 이해하고 사랑해주는 예술가 친구들을 얻은 앙리박. 그러나 그의 뒤를 미행한 룸메이트는 극단 연습실을 엿보다 소름끼치도록 무서운 비밀을 목격한다.,2008-10-01,120,"판타지, 공포",https://image.tmdb.org/t/p/w500/4EBZCFEw9KXwqHYCNqiIq5jztAL.jpg,0,1.2882,MOVIE
마담 뺑덕,"불미스러운 오해에 휘말려, 지방 소도시 문화센터의 문학 강사로 내려온 교수 학규는 퇴락한 놀이공원의 매표소 직원으로, 고여있는 일상에 신물 난 처녀 덕이와 걷잡을 수 없는 사랑에 빠진다. 그러나 학규는 복직이 되자마자 서울로 돌아가고 덕이는 버림 받는다. 8년 후, 학규는 작가로 명성을 얻지만 딸 청이는 엄마의 자살이 아버지 탓이라 여기며 반항하고, 학규는 눈이 멀어져 가는 병까지 걸린다. 모든 것을 잃을 위기에 처한 학규의 앞 집으로 이사 온 여자 세정. 눈이 거의 보이지 않는 학규가 세정이 8년 전 덕이라는 걸 모른 채 그녀에게 의지하는 사이, 청이 또한 그녀에게 집착하게 된다. 덕이 없이 아무것도 못하게 된 학규, 그리고 두 사람 사이를 눈치채고 위험한 질투를 시작하는 청이. 세 사람의 위태로운 관계의 한 가운데, 마침내 주도권을 쥔 덕이는 학규의 모든 것을 망가뜨리려고 하는데…",2014-10-02,111,"스릴러, 드라마, 로맨스",https://image.tmdb.org/t/p/w500/trvtnsNZjHwvB97RLQ3Nc5oncti.jpg,6.1,7.7933,MOVIE
마더,"읍내 약재상에서 일하며 아들과 단 둘이 사는 엄마. 그녀에게 아들 도준은 온 세상과 마찬가지다. 28세의 나이답지 않게 제 앞가림을 못 하는 어수룩한 아들  도준은 자잘한 사고를 치고 다니며 엄마의 애간장을 태운다. 어느 날, 한 소녀가 살해 당하고 어처구니없이 도준이 범인으로 몰린다. 아들을 구하기 위해 백방으로 뛰는 엄마. 하지만 경찰은 서둘러 사건을 종결 짓고 무능한 변호사는 돈만 밝힌다. 결국 아들을 구하기 위해 믿을 사람 하나 없이 범인을 찾아나선 엄마. 도준의 혐의가 굳어져 갈수록 엄마 또한 절박해져만 간다.",2009-05-28,128,"범죄, 드라마, 미스터리",https://image.tmdb.org/t/p/w500/lhxVHEkaOH51oazowpdCHJNLIBE.jpg,7.708,4.9496,MOVIE
